ids,Station_Prox,bedrooms_model,bathrooms_model,compass,borough_name,propertySubType,tenure.tenureType,tenure.yearsRemainingOnLease,address.outcode,address.incode,location.latitude,location.longitude,analyticsProperty.added,analyticsProperty.auctionOnly,analyticsProperty.minSizeFt,analyticsProperty.maxSizeFt,prices.pricePerSqFt,analyticsProperty.ownership,analyticsProperty.preOwned,analyticsProperty.priceQualifier,analyticsProperty.soldSTC,Price
123937304,0.1,1.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM2,6DF,51.344093,-0.201831,20220615,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,115000.0
123937376,0.8,5.0,3.0,SW,Merton,Detached,FREEHOLD,,SW20,0HR,51.420747,-0.230091,20220615,False,2874.0,2874.0,£1130.83 per sq. ft.,Non-shared ownership,Resale,Guide Price,False,3250000.0
123938981,0.5,2.0,1.0,SM,Sutton,Ground Flat,LEASEHOLD,140.0,SM6,7PB,51.36741,-0.15217,20220615,False,,,,Non-shared ownership,Resale,Offers in Region of,False,260000.0
123939248,0.3,2.0,1.0,CR,Merton,Flat,LEASEHOLD,110.0,CR4,2BF,51.4177,-0.15345,20220615,False,635.0,635.0,£590.55 per sq. ft.,Non-shared ownership,Resale,Guide Price,False,375000.0
123940334,0.2,4.0,2.0,EN,Barnet,Semi-Detached,FREEHOLD,,EN4,8DH,51.639675,-0.162721,20220615,False,,,,Non-shared ownership,Resale,Guide Price,False,950000.0
123940556,0.5,5.0,3.0,SM,Sutton,Detached,FREEHOLD,,SM2,7DZ,51.340911,-0.208941,20220615,False,,,,Non-shared ownership,Resale,Guide Price,False,2000000.0
123943289,0.7,3.0,2.0,NW,Barnet,Apartment,SHARE_OF_FREEHOLD,,NW7,4AQ,51.619415,-0.235542,20220615,False,,,,Non-shared ownership,Resale,None,False,1325000.0
123943682,0.2,3.0,1.0,KT,Merton,End of Terrace,FREEHOLD,,KT3,6EX,51.39742,-0.24381,20220615,False,,,,Non-shared ownership,Resale,None,False,675000.0
123943724,0.6,2.0,1.0,NW,Barnet,Maisonette,LEASEHOLD,,NW11,7EL,51.580095,-0.19711,20220615,False,,,,Non-shared ownership,Resale,None,False,499950.0
123944345,0.6,1.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM2,6RW,51.35239,-0.19787,20220615,False,,,,Non-shared ownership,Resale,None,False,285000.0
123944549,0.2,1.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM6,7GF,51.376786,-0.1589,20220615,False,,,,Shared ownership,New Home,None,False,220000.0
123944768,0.8,4.0,3.0,EN,Barnet,End of Terrace,FREEHOLD,,EN4,8PH,51.631748,-0.150581,20220615,False,,,,Non-shared ownership,Resale,None,False,650000.0
123946790,0.3,4.0,2.0,SW,Merton,Terraced,FREEHOLD,,SW20,8EJ,51.40869,-0.22212,20220615,False,,,,Non-shared ownership,Resale,Guide Price,False,925000.0
123947762,0.6,4.0,2.0,NW,Barnet,Detached,LEASEHOLD,,NW11,7UE,51.580345,-0.195267,20220615,False,,,,Non-shared ownership,Resale,Guide Price,False,1500000.0
123949208,0.5,3.0,2.0,NW,Barnet,Flat,SHARE_OF_FREEHOLD,,NW3,7TH,51.564834,-0.193884,20220615,False,2329.0,2329.0,£1502.79 per sq. ft.,Non-shared ownership,Resale,None,False,3500000.0
123950252,0.4,,,,Sutton,,,,,,,,,,,,,,,,,480000.0
123951011,0.5,3.0,2.0,SW,Merton,Maisonette,LEASEHOLD,,SW19,4QL,51.422772,-0.217361,20220615,False,,,,Non-shared ownership,Resale,None,False,1595000.0
123955169,0.8,8.0,8.0,N,Barnet,Detached,FREEHOLD,,N2,0TX,51.576996,-0.176297,20220616,False,,,,Non-shared ownership,Resale,Guide Price,False,19950000.0
123956846,0.5,2.0,1.0,N,Barnet,Flat,SHARE_OF_FREEHOLD,,N3,2QN,51.596901,-0.184128,20220616,False,,,,Non-shared ownership,Resale,None,False,575000.0
123957557,0.3,,1.0,SW,Merton,Apartment,LEASEHOLD,,SW19,1QN,51.418829,-0.201673,20220616,False,,,,Shared ownership,New Home,None,False,450000.0
123957560,0.3,2.0,2.0,SW,Merton,Apartment,LEASEHOLD,,SW19,1QN,51.418829,-0.201673,20220616,False,,,,Shared ownership,New Home,None,False,735000.0
123957563,0.3,1.0,1.0,SW,Merton,Apartment,LEASEHOLD,,SW19,1QN,51.418829,-0.201673,20220616,False,,,,Shared ownership,New Home,None,False,475000.0
123957566,0.3,2.0,1.0,SW,Merton,Apartment,LEASEHOLD,,SW19,1QN,51.418829,-0.201673,20220616,False,,,,Shared ownership,New Home,None,False,650000.0
123957956,0.2,2.0,,SM,Sutton,Apartment,LEASEHOLD,121.0,SM6,8TB,51.3621,-0.14765,20220616,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,340000.0
123958736,0.3,,1.0,SM,Sutton,Flat,SHARE_OF_FREEHOLD,,SM2,5ER,51.357009,-0.185408,20220616,False,,,,Non-shared ownership,Resale,Offers in Region of,False,200000.0
123958961,0.2,2.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM2,5EY,51.356743,-0.188697,20220616,False,,,,Non-shared ownership,Resale,None,False,210000.0
123959486,0.6,2.0,,CR,Merton,Apartment,,,CR4,3FX,51.411155,-0.167899,20220616,False,,,,Shared ownership,Resale,None,False,87500.0
123962405,0.8,4.0,3.0,SM,Sutton,Semi-Detached,FREEHOLD,,SM6,9NH,51.34951,-0.141118,20220616,False,,,,Non-shared ownership,Resale,Offers in Excess of,True,800000.0
123962651,0.4,3.0,2.0,SM,Sutton,Flat,SHARE_OF_FREEHOLD,,SM2,7DA,51.346668,-0.206632,20220616,False,,,,Non-shared ownership,Resale,Guide Price,False,700000.0
123962765,0.1,7.0,7.0,NW,Barnet,Detached,FREEHOLD,,NW4,3XU,51.583544,-0.22913,20220616,False,4187.0,4187.0,£394.08 per sq. ft.,Non-shared ownership,Resale,None,False,1650000.0
123964508,0.0,2.0,1.0,SM,Merton,Apartment,LEASEHOLD,,SM4,4AG,51.40248,-0.20581,20220616,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,325000.0
123964520,0.5,3.0,1.0,SM,Merton,Semi-Detached,FREEHOLD,,SM4,4HX,51.397927,-0.215521,20220616,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,725000.0
123964565,0.3,2.0,1.0,SW,Merton,Terraced,FREEHOLD,,SW19,1BS,51.416759,-0.18644,20220616,False,,,,Non-shared ownership,Resale,None,True,750000.0
123965786,0.3,2.0,2.0,N,Barnet,Apartment,,,N20,9EX,51.63013,-0.17244,20220616,False,759.0,759.0,£658.76 per sq. ft.,Shared ownership,New Home,None,False,500000.0
123967253,0.1,1.0,1.0,SW,Merton,Flat,SHARE_OF_FREEHOLD,,SW19,8HF,51.42716,-0.18932,20220616,False,,,,Non-shared ownership,Resale,None,False,450000.0
123967292,0.3,2.0,2.0,N,Barnet,Apartment,,,N20,9EX,51.63013,-0.17244,20220616,False,778.0,778.0,£694.09 per sq. ft.,Shared ownership,New Home,None,False,540000.0
123967673,0.3,2.0,2.0,N,Barnet,Apartment,,,N20,9EX,51.63013,-0.17244,20220616,False,773.0,773.0,£692.11 per sq. ft.,Shared ownership,New Home,None,False,535000.0
123967835,0.3,2.0,2.0,N,Barnet,Apartment,,,N20,9EX,51.63013,-0.17244,20220616,False,801.0,801.0,£661.67 per sq. ft.,Shared ownership,New Home,None,False,530000.0
123969032,0.7,5.0,2.0,SM,Sutton,Semi-Detached,FREEHOLD,,SM6,8HP,51.365764,-0.13721,20220616,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,850000.0
123970733,0.1,1.0,,SM,Sutton,Flat,LEASEHOLD,,SM6,8DL,51.358737,-0.148461,20220616,False,,,,Non-shared ownership,Resale,None,False,255000.0
123970907,0.3,2.0,2.0,N,Barnet,Apartment,,,N20,9EX,51.63013,-0.17244,20220616,False,659.0,659.0,£804.25 per sq. ft.,Non-shared ownership,New Home,None,False,530000.0
123971063,0.1,2.0,,N,Barnet,Flat,LEASEHOLD,,N11,3GX,51.61454,-0.144916,20220616,False,,,,Non-shared ownership,Resale,None,False,550000.0
123971312,0.1,1.0,,SW,Merton,Flat,LEASEHOLD,,SW20,8BF,51.408998,-0.228207,20220616,False,,,,Non-shared ownership,Resale,None,False,185000.0
123971789,0.0,2.0,,SW,Merton,Flat,LEASEHOLD,,SW19,2BL,51.418337,-0.178615,20220616,False,,,,Non-shared ownership,Resale,None,False,350000.0
123971909,0.5,3.0,3.0,NW,Barnet,Flat,LEASEHOLD,,NW9,5YS,51.595887,-0.238907,20220616,False,,,,Non-shared ownership,Resale,Offers in Region of,False,800000.0
123972050,0.2,1.0,1.0,NW,Barnet,Apartment,LEASEHOLD,,NW9,4EU,51.59354,-0.24576,20220616,False,,,,Non-shared ownership,Resale,Offers Over,False,385000.0
123972326,0.6,3.0,1.0,N,Barnet,Terraced,,,N14,5DX,51.629974,-0.142128,20220616,False,851.0,851.0,£793.18 per sq. ft.,Non-shared ownership,Resale,None,False,675000.0
123972911,0.3,2.0,1.0,NW,Barnet,Flat,LEASEHOLD,,NW7,1FS,51.612762,-0.208293,20220616,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,505000.0
123975677,0.9,5.0,2.0,SM,Sutton,Detached,FREEHOLD,,SM5,4PX,51.348056,-0.157774,20220616,False,,,,Non-shared ownership,Resale,Offers Over,False,975000.0
123975752,0.1,2.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM1,1DJ,51.360578,-0.192328,20220616,False,,,,Non-shared ownership,Resale,None,False,280000.0
123978788,0.2,1.0,1.0,SW,Merton,Maisonette,SHARE_OF_FREEHOLD,,SW19,1SU,51.417937,-0.194067,20220616,False,,,,Non-shared ownership,Resale,None,True,500000.0
123979166,0.7,5.0,3.0,SW,Merton,End of Terrace,FREEHOLD,,SW16,5QF,51.407986,-0.138532,20220616,False,,,,Non-shared ownership,Resale,None,False,750000.0
123980474,0.5,2.0,2.0,NW,Barnet,Apartment,LEASEHOLD,,NW2,2BF,51.566957,-0.202955,20220616,False,,,,Non-shared ownership,Resale,None,False,550000.0
123981002,0.8,5.0,4.0,NW,Barnet,Detached,FREEHOLD,,NW11,6BU,51.58953,-0.192402,20220616,False,,,,Non-shared ownership,Resale,None,False,1950000.0
123982676,0.3,3.0,2.0,SM,Sutton,House,FREEHOLD,,SM1,2RW,51.365581,-0.198609,20220616,False,,,,Non-shared ownership,Resale,Offers Over,True,480000.0
123982919,1.0,3.0,1.0,N,Barnet,End of Terrace,FREEHOLD,,N11,1EJ,51.62723,-0.150176,20220616,False,,,,Non-shared ownership,Resale,None,False,589950.0
123984137,0.9,2.0,1.0,SW,Merton,Flat,LEASEHOLD,,SW20,9NF,51.406314,-0.229146,20220616,False,,,,Non-shared ownership,Resale,None,False,365000.0
123984989,1.1,4.0,1.0,CR,Sutton,Semi-Detached,FREEHOLD,,CR8,3PB,51.34123,-0.1446,20220616,False,,,,Non-shared ownership,Resale,Offers in Region of,False,800000.0
123985289,0.2,4.0,2.0,SW,Merton,Semi-Detached,FREEHOLD,,SW20,0TL,51.41214,-0.233142,20220616,False,,,,Non-shared ownership,Resale,Guide Price,False,1450000.0
123985343,0.2,2.0,2.0,SW,Merton,Flat,LEASEHOLD,,SW19,2AX,51.42187,-0.17874,20220616,False,,,,Non-shared ownership,Resale,None,False,480000.0
123987935,0.3,3.0,2.0,SW,Merton,Terraced,FREEHOLD,,SW19,8TN,51.421669,-0.190045,20220616,False,,,,Non-shared ownership,Resale,None,False,950000.0
123988316,0.5,2.0,,CR,Merton,End of Terrace,,,CR4,3GS,51.406199,-0.171293,20220616,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,475000.0
123990473,0.7,4.0,3.0,CR,Merton,Terraced,FREEHOLD,,CR4,1ND,51.400477,-0.14269,20220616,False,,,,Non-shared ownership,Resale,None,False,400000.0
123992681,0.2,2.0,2.0,SM,Sutton,End of Terrace,FREEHOLD,,SM1,2JJ,51.367469,-0.208716,20220616,False,,,,Shared ownership,New Home,Guide Price,True,600000.0
123993143,0.2,1.0,1.0,SW,Merton,Flat,LEASEHOLD,,SW19,8FP,51.428211,-0.191084,20220616,False,,,,Non-shared ownership,Resale,None,True,340000.0
123993236,1.0,2.0,1.0,NW,Barnet,Terraced,FREEHOLD,,NW11,6AN,51.587483,-0.198621,20220616,False,,,,Non-shared ownership,Resale,None,False,710000.0
123994475,0.2,4.0,3.0,EN,Barnet,Semi-Detached,FREEHOLD,,EN4,9JH,51.650072,-0.152366,20220616,False,,,,Non-shared ownership,Resale,Guide Price,False,1200000.0
123994700,0.1,2.0,1.0,SM,Merton,Flat,LEASEHOLD,,SM4,5BQ,51.40329,-0.19257,20220616,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,325000.0
123994805,0.3,2.0,1.0,SM,Sutton,Ground Flat,LEASEHOLD,,SM2,5EG,51.35822,-0.18529,20220616,False,,,,Non-shared ownership,Resale,None,False,365000.0
123995906,0.5,2.0,,SM,Sutton,Semi-Detached,FREEHOLD,,SM5,3ES,51.35955,-0.16125,20220616,False,,,,Non-shared ownership,Resale,None,False,550000.0
124000103,0.3,2.0,2.0,N,Barnet,Apartment,LEASEHOLD,,N3,3TZ,51.597786,-0.196149,20220616,False,,,,Non-shared ownership,Resale,None,False,700000.0
124002005,0.1,2.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM1,1HF,51.360683,-0.191906,20220616,False,1209.0,1209.0,£330.85 per sq. ft.,Non-shared ownership,Resale,None,False,400000.0
124003115,0.3,3.0,1.0,SW,Merton,Terraced,FREEHOLD,,SW19,8HQ,51.42953,-0.19139,20220616,False,,,,Non-shared ownership,Resale,Guide Price,False,585000.0
124003703,0.3,1.0,1.0,SW,Merton,Flat,,,SW19,2HB,51.418648,-0.170473,20220616,False,,,,Non-shared ownership,Resale,None,False,299950.0
124007303,0.4,2.0,1.0,SW,Merton,Maisonette,LEASEHOLD,,SW20,0PZ,51.413563,-0.234545,20220617,False,,,,Non-shared ownership,Resale,None,False,675000.0
124007636,0.3,,,,Barnet,,,,,,,,,,,,,,,,,420000.0
124008155,0.1,3.0,2.0,N,Barnet,Apartment,LEASEHOLD,,N12,8HX,51.61695,-0.184119,20220617,False,,,,Non-shared ownership,Resale,None,False,650000.0
124008410,0.2,4.0,3.0,SW,Merton,Semi-Detached,FREEHOLD,,SW19,8LU,51.425189,-0.194631,20220617,False,1523.0,1523.0,£820.75 per sq. ft.,Non-shared ownership,Resale,None,False,1250000.0
124009928,0.2,2.0,1.0,SW,Merton,Detached,FREEHOLD,,SW20,8TP,51.4123,-0.227008,20220617,False,,,,Non-shared ownership,Resale,None,False,900000.0
124011341,0.4,1.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM1,4EG,51.369511,-0.193968,20220617,False,,,,Non-shared ownership,Resale,None,False,210000.0
124011488,0.7,3.0,2.0,NW,Barnet,Flat,LEASEHOLD,,NW11,6JT,51.58586,-0.181873,20220617,False,,,,Non-shared ownership,Resale,None,False,585000.0
124011713,0.1,2.0,2.0,SW,Merton,Flat,LEASEHOLD,,SW20,0LJ,51.410687,-0.23158,20220617,False,,,,Non-shared ownership,Resale,None,False,525000.0
124012319,1.0,5.0,2.0,EN,Barnet,Semi-Detached,FREEHOLD,,EN5,3DS,51.650443,-0.219194,20220617,False,,,,Non-shared ownership,Resale,None,False,975000.0
124013474,0.2,3.0,2.0,N,Barnet,Link Detached House,FREEHOLD,,N11,3BJ,51.612129,-0.146555,20220617,False,,,,Non-shared ownership,Resale,None,True,700000.0
124013672,1.0,2.0,1.0,KT,Sutton,Semi-Detached Bungalow,FREEHOLD,,KT4,8PU,51.380981,-0.221481,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,420000.0
124013738,0.3,,,,Sutton,,,,,,,,,,,,,,,,,178500.0
124014305,0.3,3.0,1.0,SM,Merton,End of Terrace,FREEHOLD,,SM4,4EN,51.401971,-0.212366,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,650000.0
124014326,0.6,2.0,2.0,SM,Sutton,Flat,LEASEHOLD,,SM2,6RB,51.353321,-0.200751,20220617,False,,,,Non-shared ownership,Resale,None,False,380000.0
124014797,0.1,2.0,2.0,NW,Barnet,Apartment,LEASEHOLD,120.0,NW11,8EG,51.571275,-0.19665,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,700000.0
124016483,0.9,3.0,3.0,NW,Barnet,Semi-Detached,FREEHOLD,,NW3,7JE,51.569705,-0.174683,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,3100000.0
124017320,0.5,5.0,3.0,KT,Sutton,Detached,FREEHOLD,,KT4,8GB,51.382723,-0.234475,20220617,False,1766.0,1766.0,£481.31 per sq. ft.,Non-shared ownership,Resale,None,False,850000.0
124017659,0.2,3.0,1.0,SM,Sutton,Terraced,FREEHOLD,,SM1,3JF,51.378526,-0.197367,20220617,False,1095.0,1095.0,£479.45 per sq. ft.,Non-shared ownership,Resale,None,False,525000.0
124017674,0.2,2.0,,SM,Sutton,Apartment,,,SM6,7AX,51.37829,-0.15777,20220617,False,,,,Shared ownership,New Home,None,False,469995.0
124017677,0.2,1.0,,SM,Sutton,Apartment,,,SM6,7AX,51.37829,-0.15777,20220617,False,,,,Shared ownership,New Home,None,False,334995.0
124018322,0.3,5.0,1.0,SW,Merton,Semi-Detached,FREEHOLD,,SW20,8NP,51.414211,-0.229773,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,1500000.0
124018919,0.2,2.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM2,5EY,51.356859,-0.188189,20220617,False,,,,Non-shared ownership,Resale,None,False,235000.0
124019339,0.1,3.0,3.0,SM,Sutton,Maisonette,LEASEHOLD,,SM3,8SL,51.356716,-0.216346,20220617,False,,,,Non-shared ownership,Resale,None,False,445000.0
124019660,0.1,1.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM2,5LP,51.357669,-0.190645,20220617,False,,,,Non-shared ownership,Resale,None,False,110000.0
124020374,0.2,2.0,2.0,NW,Barnet,Flat,LEASEHOLD,,NW9,5ZW,51.596835,-0.252756,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,416000.0
124020647,0.4,3.0,2.0,SW,Merton,Terraced,FREEHOLD,,SW19,7EY,51.428043,-0.20332,20220617,False,1364.0,1364.0,£586.51 per sq. ft.,Non-shared ownership,Resale,Guide Price,False,800000.0
124022009,0.6,5.0,3.0,N,Barnet,House,FREEHOLD,,N3,1SS,51.597236,-0.205329,20220617,False,2500.0,2500.0,£758.00 per sq. ft.,Non-shared ownership,Resale,Guide Price,False,1895000.0
124022498,0.3,2.0,1.0,SW,Merton,Apartment,SHARE_OF_FREEHOLD,,SW19,7AW,51.42549,-0.20348,20220617,False,,,,Non-shared ownership,Resale,None,False,550000.0
124022540,0.1,3.0,1.0,SW,Merton,Terraced,FREEHOLD,,SW17,9ET,51.419829,-0.159234,20220617,False,,,,Non-shared ownership,Resale,None,False,675000.0
124022552,0.9,4.0,3.0,NW,Barnet,Semi-Detached,FREEHOLD,,NW3,7JE,51.56974,-0.17472,20220617,False,2105.0,2105.0,£1472.68 per sq. ft.,Non-shared ownership,Resale,Guide Price,False,3100000.0
124022639,0.3,1.0,1.0,SM,Sutton,Apartment,SHARE_OF_FREEHOLD,,SM2,5EP,51.357697,-0.185398,20220617,False,,,,Non-shared ownership,Resale,None,False,300000.0
124023389,0.7,3.0,2.0,N,Barnet,Terraced,FREEHOLD,,N2,8JW,51.59462,-0.17533,20220617,False,,,,Non-shared ownership,Resale,Offers Over,False,800000.0
124023908,0.6,4.0,2.0,HA,Barnet,House,FREEHOLD,,HA8,8FA,51.619766,-0.288829,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,700000.0
124024436,0.9,4.0,2.0,NW,Barnet,Semi-Detached,FREEHOLD,,NW7,4LH,51.625408,-0.248705,20220617,False,,,,Non-shared ownership,Resale,None,False,979000.0
124025375,0.2,1.0,1.0,NW,Barnet,Flat,LEASEHOLD,,NW7,1RY,51.610374,-0.20938,20220617,False,,,,Non-shared ownership,Resale,None,True,420000.0
124025435,0.3,4.0,,N,Barnet,Semi-Detached,FREEHOLD,,N11,3ET,51.615601,-0.149502,20220617,False,,,,Non-shared ownership,Resale,None,False,1100000.0
124025984,0.2,1.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM5,2FQ,51.370288,-0.164238,20220617,False,,,,Non-shared ownership,Resale,None,False,377950.0
124026353,0.5,1.0,1.0,CR,Sutton,Flat,LEASEHOLD,,CR4,4FQ,51.386209,-0.16093,20220617,False,,,,Non-shared ownership,Resale,Offers in Region of,False,325000.0
124026479,0.4,2.0,,CR,Merton,Maisonette,LEASEHOLD,,CR4,3AR,51.403965,-0.171156,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,350000.0
124026482,0.4,,,,Merton,,,,,,,,,,,,,,,,,450000.0
124026533,0.6,2.0,1.0,SW,Merton,Apartment,SHARE_OF_FREEHOLD,,SW19,5DA,51.426482,-0.218218,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,900000.0
124027649,0.4,4.0,1.0,NW,Barnet,House,FREEHOLD,,NW11,8TH,51.570316,-0.202688,20220617,False,,,,Non-shared ownership,Resale,None,False,1900000.0
124029203,0.1,2.0,1.0,SM,Sutton,Flat,SHARE_OF_FREEHOLD,,SM2,6BX,51.34398,-0.20079,20220617,False,906.0,906.0,£386.31 per sq. ft.,Non-shared ownership,Resale,None,False,350000.0
124030097,0.6,3.0,,SM,Sutton,Semi-Detached,FREEHOLD,,SM1,3SB,51.370985,-0.184675,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,550000.0
124030241,0.2,4.0,3.0,NW,Barnet,Semi-Detached,FREEHOLD,,NW7,1GG,51.607182,-0.21458,20220617,False,,,,Non-shared ownership,Resale,None,False,875000.0
124030313,0.4,4.0,2.0,SM,Sutton,Semi-Detached,FREEHOLD,,SM5,3HQ,51.357397,-0.158441,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,800000.0
124030826,0.5,3.0,1.0,EN,Barnet,Detached,FREEHOLD,,EN5,5NG,51.65338,-0.184198,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,950000.0
124030847,0.6,2.0,1.0,SW,Merton,Maisonette,,,SW19,5DA,51.426388,-0.218391,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,900000.0
124031156,0.2,1.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM2,6PH,51.35712,-0.193249,20220617,False,,,,Non-shared ownership,Resale,None,False,225000.0
124031867,0.5,2.0,1.0,CR,Sutton,Flat,,,CR4,4FF,51.38182,-0.162658,20220617,False,,,,Non-shared ownership,Resale,None,True,265000.0
124032233,0.4,2.0,1.0,SW,Merton,Apartment,LEASEHOLD,,SW19,2RY,51.413021,-0.18232,20220617,False,,,,Non-shared ownership,Resale,None,False,525000.0
124032911,0.7,2.0,1.0,NW,Barnet,Maisonette,SHARE_OF_FREEHOLD,,NW4,4LR,51.592896,-0.232504,20220617,False,896.0,896.0,£558.04 per sq. ft.,Non-shared ownership,Resale,Offers Over,False,500000.0
124033427,0.5,3.0,1.0,N,Barnet,Semi-Detached,FREEHOLD,,N2,0HB,51.588074,-0.17578,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,1000000.0
124034117,0.2,3.0,2.0,SM,Sutton,Maisonette,LEASEHOLD,,SM2,6UA,51.346446,-0.197114,20220617,False,,,,Non-shared ownership,Resale,Offers Over,False,300000.0
124034153,0.7,4.0,3.0,NW,Barnet,Semi-Detached,FREEHOLD,,NW2,2EZ,51.56257,-0.195037,20220617,False,,,,Non-shared ownership,Resale,None,False,1850000.0
124034594,0.2,3.0,3.0,EC,,Maisonette,LEASEHOLD,,EC2Y,8DD,51.52051,-0.09294,20220617,False,3097.0,3097.0,£1291.57 per sq. ft.,Non-shared ownership,Resale,None,False,4000000.0
124035071,0.3,5.0,2.0,SM,Sutton,Semi-Detached,FREEHOLD,,SM1,2SX,51.361354,-0.203384,20220617,False,2304.0,2304.0,£499.13 per sq. ft.,Non-shared ownership,Resale,None,False,1150000.0
124035074,0.3,3.0,1.0,SM,Sutton,Semi-Detached,FREEHOLD,,SM1,2LX,51.37034,-0.20421,20220617,False,838.0,838.0,£626.49 per sq. ft.,Non-shared ownership,Resale,None,False,525000.0
124035422,0.8,3.0,1.0,SM,Sutton,Semi-Detached,FREEHOLD,,SM3,8EJ,51.365726,-0.222889,20220617,False,,,,Non-shared ownership,Resale,None,False,699950.0
124035560,0.3,4.0,3.0,SW,Merton,Maisonette,LEASEHOLD,,SW19,1BS,51.41669,-0.18657,20220617,False,,,,Non-shared ownership,Resale,None,False,750000.0
124036451,0.9,5.0,3.0,SM,Sutton,House,FREEHOLD,,SM6,9PA,51.34735,-0.1458,20220617,False,,,,Non-shared ownership,Resale,Offers Over,False,1000000.0
124037462,0.4,4.0,2.0,CR,Merton,Terraced,FREEHOLD,,CR4,2AE,51.41582,-0.15396,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,750000.0
124038116,0.6,2.0,1.0,EN,Barnet,Semi-Detached Bungalow,FREEHOLD,,EN4,8LU,51.632,-0.155,20220617,False,721.0,721.0,£686.55 per sq. ft.,Non-shared ownership,Resale,None,False,495000.0
124038236,0.6,3.0,2.0,NW,Barnet,Apartment,LEASEHOLD,150.0,NW4,2JR,51.58769,-0.21369,20220617,False,1285.0,1285.0,£777.43 per sq. ft.,Non-shared ownership,New Home,None,False,999000.0
124038647,0.6,2.0,2.0,NW,Barnet,Apartment,LEASEHOLD,150.0,NW4,2JR,51.58769,-0.21369,20220617,False,933.0,933.0,£825.29 per sq. ft.,Non-shared ownership,New Home,None,False,770000.0
124038671,0.5,4.0,2.0,N,Barnet,Semi-Detached,FREEHOLD,,N3,2LG,51.595947,-0.184971,20220617,False,,,,Non-shared ownership,Resale,Offers in Region of,False,1000000.0
124038812,0.6,2.0,2.0,NW,Barnet,Apartment,LEASEHOLD,150.0,NW4,2JR,51.58769,-0.21369,20220617,False,860.0,860.0,£843.02 per sq. ft.,Non-shared ownership,New Home,None,False,725000.0
124039331,0.7,2.0,2.0,NW,Barnet,Apartment,LEASEHOLD,,NW11,9LL,51.585827,-0.209109,20220617,False,,,,Non-shared ownership,Resale,None,False,575000.0
124039895,0.1,2.0,2.0,SM,Sutton,Apartment,LEASEHOLD,,SM3,8SW,51.3569,-0.21665,20220617,False,,,,Non-shared ownership,Resale,None,False,475000.0
124040984,0.8,2.0,,N,Barnet,Maisonette,LEASEHOLD,,N10,2NE,51.602755,-0.144846,20220617,False,,,,Non-shared ownership,Resale,None,False,400000.0
124041284,0.2,1.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM3,8PY,51.35877,-0.215311,20220617,False,,,,Non-shared ownership,Resale,None,False,240000.0
124041920,0.5,2.0,2.0,CR,Sutton,Terraced,FREEHOLD,,CR0,4PW,51.368133,-0.129513,20220617,False,,,,Non-shared ownership,Resale,Offers Over,False,400000.0
124042421,0.2,2.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM6,7GF,51.376739,-0.158782,20220617,False,,,,Shared ownership,New Home,None,False,375000.0
124042445,0.3,2.0,2.0,SW,Merton,Flat,LEASEHOLD,,SW18,4RR,51.440674,-0.194302,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,675000.0
124043084,0.3,2.0,,SW,Merton,Semi-Detached,FREEHOLD,,SW19,2EL,51.41919,-0.16806,20220617,True,,,,Non-shared ownership,Resale,Guide Price,False,250000.0
